image_id,type,xmin,xmax,ymin,ymax
lesion_7308,lesion,19,21,11,13
lesion_7308,lesion,12,14,16,18
lesion_7309,lesion,16,22,9,14
lesion_7309,lesion,10,15,10,15
lesion_7309,lesion,11,15,15,19
lesion_7310,lesion,15,22,8,14
lesion_7310,lesion,9,16,9,19
lesion_7311,lesion,8,22,8,19
lesion_7312,lesion,5,21,8,19
lesion_7313,lesion,27,29,5,8
lesion_7313,lesion,4,23,7,20
lesion_7313,lesion,25,29,9,12
lesion_7313,lesion,28,30,13,15
lesion_7314,lesion,25,30,5,16
lesion_7314,lesion,4,24,7,20
lesion_7315,lesion,22,30,5,18
lesion_7315,lesion,5,24,6,20
lesion_7315,lesion,20,23,16,18
lesion_7316,lesion,4,30,5,19
lesion_7317,lesion,4,30,4,19
lesion_7318,lesion,3,30,4,19
lesion_7319,lesion,3,30,5,20
lesion_7320,lesion,3,30,5,19
lesion_7320,lesion,17,19,6,8
lesion_7321,lesion,3,30,5,18
lesion_7322,lesion,3,20,5,18
lesion_7322,lesion,20,30,7,17
lesion_7323,lesion,3,10,5,8
lesion_7323,lesion,21,30,7,17
lesion_7323,lesion,9,20,8,18
lesion_7324,lesion,22,30,8,16
lesion_7324,lesion,10,19,9,17
lesion_7325,lesion,12,18,9,13
lesion_7325,lesion,23,30,9,16
lesion_7326,lesion,26,30,10,16
lesion_7327,lesion,1,4,12,16
lesion_7328,lesion,0,5,12,16
lesion_7328,lesion,9,11,12,14
lesion_7328,lesion,2,4,17,19
lesion_7329,lesion,6,12,10,15
lesion_7329,lesion,0,5,11,16
lesion_7329,lesion,1,5,16,20
lesion_7330,lesion,5,12,9,15
lesion_7330,lesion,-1,6,10,20
lesion_7331,lesion,-1,12,9,20
lesion_7332,lesion,-1,11,9,20
lesion_7333,lesion,17,19,6,9
lesion_7333,lesion,-1,13,8,21
lesion_7333,lesion,15,19,10,13
lesion_7333,lesion,18,20,14,16
lesion_7334,lesion,15,21,6,17
lesion_7334,lesion,-1,14,8,21
lesion_7335,lesion,12,21,6,19
lesion_7335,lesion,-1,14,7,21
lesion_7335,lesion,10,13,17,19
lesion_7336,lesion,-1,21,6,20
lesion_7337,lesion,-1,21,5,20
lesion_7338,lesion,-1,21,5,20
lesion_7339,lesion,-1,23,6,21
lesion_7339,lesion,26,30,15,19
lesion_7340,lesion,-1,30,6,20
lesion_7340,lesion,7,9,7,9
lesion_7341,lesion,-1,30,6,21
lesion_7342,lesion,-1,10,6,19
lesion_7342,lesion,10,30,8,22
lesion_7343,lesion,11,30,8,23
lesion_7343,lesion,-1,10,9,19
lesion_7344,lesion,12,30,9,22
lesion_7344,lesion,0,9,10,18
lesion_7345,lesion,13,30,9,21
lesion_7345,lesion,2,8,10,14
lesion_7346,lesion,16,30,9,21
lesion_7347,lesion,18,30,9,21
lesion_7348,lesion,22,30,9,20
lesion_7348,lesion,18,22,13,16
lesion_7349,lesion,23,30,8,19
lesion_7349,lesion,18,22,12,16
lesion_7350,lesion,23,30,8,18
lesion_7350,lesion,19,22,13,15
lesion_7351,lesion,23,30,8,18
lesion_7352,lesion,26,30,7,12
lesion_7352,lesion,23,30,12,18
lesion_7353,lesion,26,30,8,12
lesion_7353,lesion,24,30,12,17
lesion_7354,lesion,26,30,7,11
lesion_7354,lesion,26,30,12,17
lesion_7355,lesion,26,30,7,11
lesion_7355,lesion,27,30,13,16
lesion_7356,lesion,10,14,7,11
lesion_7356,lesion,27,30,9,13
lesion_7357,lesion,6,15,7,11
lesion_7357,lesion,27,30,9,13
lesion_7357,lesion,12,15,13,15
lesion_7357,lesion,16,18,14,16
lesion_7357,lesion,28,30,15,17
lesion_7358,lesion,6,19,3,17
lesion_7358,lesion,27,30,9,12
lesion_7359,lesion,6,20,3,18
lesion_7359,lesion,16,22,5,11
lesion_7359,lesion,28,30,9,13
lesion_7360,lesion,5,23,3,18
lesion_7361,lesion,5,23,4,18
lesion_7362,lesion,6,24,5,18
lesion_7363,lesion,8,24,5,19
lesion_7363,lesion,27,30,15,19
lesion_7364,lesion,8,23,6,18
lesion_7364,lesion,26,30,15,20
lesion_7365,lesion,8,23,6,17
lesion_7365,lesion,26,30,15,21
lesion_7366,lesion,8,23,5,16
lesion_7366,lesion,27,30,15,21
lesion_7367,lesion,8,22,5,17
lesion_7367,lesion,28,30,18,20
lesion_7368,lesion,9,18,10,18
lesion_7369,lesion,12,18,11,18
lesion_7370,lesion,12,15,12,15
lesion_7370,lesion,15,17,15,17
lesion_7371,lesion,18,21,10,14
lesion_7372,lesion,17,22,10,14
lesion_7372,lesion,26,28,10,12
lesion_7372,lesion,19,21,15,17
lesion_7373,lesion,23,29,8,13
lesion_7373,lesion,17,22,9,14
lesion_7373,lesion,18,22,14,18
lesion_7374,lesion,22,29,7,13
lesion_7374,lesion,16,23,8,18
lesion_7375,lesion,15,29,7,18
lesion_7376,lesion,12,28,7,18
lesion_7377,lesion,11,30,6,19
lesion_7378,lesion,11,30,6,19
lesion_7379,lesion,12,30,5,19
lesion_7379,lesion,27,30,15,17
lesion_7380,lesion,11,30,4,18
lesion_7381,lesion,11,30,3,18
lesion_7382,lesion,10,30,3,18
lesion_7383,lesion,10,30,4,18
lesion_7384,lesion,10,30,5,17
lesion_7384,lesion,24,26,5,7
lesion_7385,lesion,10,30,4,17
lesion_7385,lesion,28,30,5,8
lesion_7386,lesion,10,27,4,17
lesion_7386,lesion,27,30,8,12
lesion_7386,lesion,27,30,12,16
lesion_7387,lesion,10,17,4,7
lesion_7387,lesion,16,27,7,17
lesion_7387,lesion,28,30,12,16
lesion_7388,lesion,17,26,8,16
lesion_7389,lesion,19,25,8,12
lesion_7390,lesion,14,17,14,18
lesion_7391,lesion,13,18,14,18
lesion_7391,lesion,22,24,14,16
lesion_7391,lesion,15,17,19,21
lesion_7392,lesion,19,25,12,17
lesion_7392,lesion,13,18,13,18
lesion_7392,lesion,14,18,18,22
lesion_7393,lesion,18,25,11,17
lesion_7393,lesion,12,19,12,22
lesion_7394,lesion,11,25,11,22
lesion_7395,lesion,8,24,11,22
lesion_7396,lesion,7,26,10,23
lesion_7396,lesion,28,30,13,15
lesion_7397,lesion,7,27,10,23
lesion_7397,lesion,28,30,13,16
lesion_7398,lesion,8,27,9,23
lesion_7398,lesion,25,30,12,21
lesion_7398,lesion,23,26,19,21
lesion_7399,lesion,7,30,8,22
lesion_7400,lesion,7,30,7,22
lesion_7401,lesion,6,30,7,22
lesion_7402,lesion,6,30,8,23
lesion_7403,lesion,6,30,8,22
lesion_7403,lesion,20,22,9,11
lesion_7404,lesion,6,30,8,21
lesion_7405,lesion,6,23,8,21
lesion_7405,lesion,23,30,11,20
lesion_7406,lesion,6,13,8,11
lesion_7406,lesion,24,30,10,20
lesion_7406,lesion,12,23,11,21
lesion_7407,lesion,25,30,11,16
lesion_7407,lesion,13,22,12,20
lesion_7407,lesion,27,30,16,18
lesion_7408,lesion,15,21,12,16
lesion_7408,lesion,26,30,13,16
lesion_7409,lesion,5,8,14,18
lesion_7410,lesion,4,9,14,18
lesion_7410,lesion,13,15,14,16
lesion_7410,lesion,6,8,19,21
lesion_7411,lesion,10,16,12,17
lesion_7411,lesion,4,9,13,18
lesion_7411,lesion,5,9,18,22
lesion_7412,lesion,9,16,11,17
lesion_7412,lesion,3,10,12,22
lesion_7413,lesion,2,16,11,22
lesion_7414,lesion,-1,15,11,22
lesion_7415,lesion,21,23,8,11
lesion_7415,lesion,-1,17,10,23
lesion_7415,lesion,19,23,12,15
lesion_7415,lesion,22,24,16,18
lesion_7416,lesion,19,25,8,19
lesion_7416,lesion,-1,18,10,23
lesion_7417,lesion,16,25,8,21
lesion_7417,lesion,-1,18,9,23
lesion_7417,lesion,14,17,19,21
lesion_7418,lesion,-1,25,8,22
lesion_7419,lesion,-1,25,7,22
lesion_7420,lesion,-1,25,7,22
lesion_7421,lesion,-1,27,8,23
lesion_7422,lesion,-1,30,8,22
lesion_7422,lesion,11,13,9,11
lesion_7422,lesion,28,30,12,15
lesion_7423,lesion,-1,30,8,21
lesion_7424,lesion,-1,14,8,21
lesion_7424,lesion,14,30,10,22
lesion_7425,lesion,-1,4,9,11
lesion_7425,lesion,15,30,10,22
lesion_7425,lesion,3,14,11,21
lesion_7426,lesion,16,30,11,21
lesion_7426,lesion,4,13,12,20
lesion_7427,lesion,17,30,11,23
lesion_7427,lesion,6,12,12,16
lesion_7428,lesion,20,30,11,23
lesion_7429,lesion,22,30,12,23
lesion_7430,lesion,26,30,12,22
lesion_7430,lesion,22,26,15,18
lesion_7431,lesion,27,30,13,16
lesion_7431,lesion,22,26,14,18
lesion_7431,lesion,27,30,16,21
lesion_7432,lesion,23,26,15,17
lesion_7432,lesion,27,30,16,20
lesion_7433,lesion,27,30,16,20
lesion_7434,lesion,27,30,16,20
lesion_7435,lesion,-1,2,10,14
lesion_7436,lesion,-1,3,10,14
lesion_7436,lesion,7,9,10,12
lesion_7436,lesion,0,2,15,17
lesion_7437,lesion,4,10,8,13
lesion_7437,lesion,-1,3,9,14
lesion_7437,lesion,-1,3,14,18
lesion_7438,lesion,3,10,7,13
lesion_7438,lesion,-1,4,8,18
lesion_7439,lesion,-1,10,7,18
lesion_7440,lesion,-1,9,7,18
lesion_7441,lesion,15,17,4,7
lesion_7441,lesion,-1,11,6,19
lesion_7441,lesion,13,17,8,11
lesion_7441,lesion,16,18,12,14
lesion_7442,lesion,13,19,4,15
lesion_7442,lesion,-1,12,6,19
lesion_7443,lesion,10,19,4,17
lesion_7443,lesion,-1,12,5,19
lesion_7443,lesion,8,11,15,17
lesion_7444,lesion,-1,19,4,18
lesion_7445,lesion,-1,19,3,18
lesion_7446,lesion,-1,19,3,18
lesion_7447,lesion,-1,21,4,19
lesion_7447,lesion,24,28,13,17
lesion_7448,lesion,-1,29,4,18
lesion_7448,lesion,5,7,5,7
lesion_7449,lesion,-1,29,5,19
lesion_7450,lesion,8,30,6,20
lesion_7450,lesion,-1,8,7,17
lesion_7451,lesion,9,30,6,21
lesion_7451,lesion,-1,8,7,17
lesion_7452,lesion,10,30,7,20
lesion_7452,lesion,-1,7,8,16
lesion_7453,lesion,11,30,7,19
lesion_7453,lesion,0,6,8,12
lesion_7454,lesion,14,30,7,19
lesion_7455,lesion,16,30,7,19
lesion_7456,lesion,20,30,7,18
lesion_7456,lesion,16,20,11,14
lesion_7457,lesion,21,30,6,17
lesion_7457,lesion,16,20,10,14
lesion_7458,lesion,21,30,6,16
lesion_7458,lesion,17,20,11,13
lesion_7458,lesion,28,30,16,18
lesion_7459,lesion,21,30,6,16
lesion_7460,lesion,24,29,5,10
lesion_7460,lesion,21,30,10,16
lesion_7461,lesion,24,29,6,10
lesion_7461,lesion,22,30,10,15
lesion_7462,lesion,24,29,5,9
lesion_7462,lesion,24,30,10,15
lesion_7463,lesion,-1,3,16,20
lesion_7463,lesion,7,9,16,18
lesion_7463,lesion,0,2,21,23
lesion_7464,lesion,4,10,14,19
lesion_7464,lesion,-1,3,15,20
lesion_7464,lesion,-1,3,20,24
lesion_7465,lesion,3,10,13,19
lesion_7465,lesion,-1,4,14,24
lesion_7466,lesion,-1,10,13,24
lesion_7467,lesion,-1,9,13,24
lesion_7468,lesion,15,17,10,13
lesion_7468,lesion,-1,11,12,25
lesion_7468,lesion,13,17,14,17
lesion_7468,lesion,16,18,18,20
lesion_7469,lesion,13,19,10,21
lesion_7469,lesion,-1,12,12,25
lesion_7470,lesion,10,19,10,23
lesion_7470,lesion,-1,12,11,25
lesion_7470,lesion,8,11,21,23
lesion_7471,lesion,-1,19,10,24
lesion_7472,lesion,-1,19,9,24
lesion_7473,lesion,-1,19,9,24
lesion_7474,lesion,-1,21,10,25
lesion_7474,lesion,24,28,19,23
lesion_7475,lesion,-1,29,10,24
lesion_7475,lesion,5,7,11,13
lesion_7476,lesion,-1,29,11,25
lesion_7477,lesion,8,30,12,26
lesion_7477,lesion,-1,8,13,23
lesion_7478,lesion,9,30,12,27
lesion_7478,lesion,-1,8,13,23
lesion_7479,lesion,10,30,13,26
lesion_7479,lesion,-1,7,14,22
lesion_7480,lesion,11,30,13,25
lesion_7480,lesion,0,6,14,18
lesion_7481,lesion,14,30,13,25
lesion_7482,lesion,16,30,13,25
lesion_7483,lesion,20,30,13,24
lesion_7483,lesion,16,20,17,20
lesion_7484,lesion,21,30,12,23
lesion_7484,lesion,16,20,16,20
lesion_7485,lesion,21,30,12,22
lesion_7485,lesion,17,20,17,19
lesion_7485,lesion,28,30,22,24
lesion_7486,lesion,21,30,12,22
lesion_7487,lesion,24,29,11,16
lesion_7487,lesion,21,30,16,22
lesion_7488,lesion,24,29,12,16
lesion_7488,lesion,22,30,16,21
lesion_7489,lesion,24,29,11,15
lesion_7489,lesion,24,30,16,21
lesion_7490,lesion,24,29,11,15
lesion_7490,lesion,25,30,16,20
lesion_7491,lesion,25,28,11,14
lesion_7491,lesion,26,30,16,20
lesion_7492,lesion,26,30,16,20
lesion_7493,lesion,-1,5,10,15
lesion_7494,lesion,-1,5,9,15
lesion_7495,lesion,-1,5,9,15
lesion_7496,lesion,-1,4,10,15
lesion_7497,lesion,10,12,6,9
lesion_7497,lesion,-1,6,9,15
lesion_7497,lesion,8,12,10,13
lesion_7497,lesion,11,13,14,16
lesion_7498,lesion,8,14,6,17
lesion_7498,lesion,-1,7,8,15
lesion_7499,lesion,5,14,6,19
lesion_7499,lesion,-1,7,8,20
lesion_7499,lesion,3,6,17,19
lesion_7500,lesion,-1,2,6,11
lesion_7500,lesion,-1,14,8,20
lesion_7501,lesion,-1,14,6,20
lesion_7502,lesion,-1,14,6,20
lesion_7503,lesion,-1,16,6,21
lesion_7503,lesion,-1,1,15,17
lesion_7503,lesion,19,23,15,19
lesion_7504,lesion,-1,24,6,20
lesion_7504,lesion,0,2,7,9
lesion_7504,lesion,-1,1,15,17
lesion_7505,lesion,-1,24,7,21
lesion_7506,lesion,3,26,8,22
lesion_7506,lesion,-1,3,10,16
lesion_7507,lesion,4,26,8,23
lesion_7507,lesion,-1,3,10,15
lesion_7508,lesion,5,26,9,22
lesion_7508,lesion,-1,2,10,14
lesion_7509,lesion,6,26,9,21
lesion_7509,lesion,-1,1,10,14
lesion_7510,lesion,9,27,9,21
lesion_7510,lesion,26,30,19,22
lesion_7511,lesion,11,27,9,21
lesion_7511,lesion,25,30,18,25
lesion_7512,lesion,15,28,9,20
lesion_7512,lesion,11,15,13,16
lesion_7512,lesion,25,30,17,25
lesion_7513,lesion,16,30,8,25
lesion_7513,lesion,11,15,12,16
lesion_7514,lesion,16,30,8,22
lesion_7514,lesion,12,15,13,15
lesion_7515,lesion,16,28,8,18
lesion_7515,lesion,24,30,16,23
lesion_7516,lesion,19,24,7,12
lesion_7516,lesion,16,26,12,18
lesion_7516,lesion,24,30,17,23
lesion_7517,lesion,19,24,8,12
lesion_7517,lesion,17,26,12,17
lesion_7517,lesion,25,30,19,23
lesion_7518,lesion,19,24,7,11
lesion_7518,lesion,19,26,12,17
lesion_7518,lesion,27,30,19,23
lesion_7519,lesion,19,24,7,11
lesion_7519,lesion,20,26,12,16
lesion_7519,lesion,28,30,20,24
lesion_7520,lesion,20,23,7,10
lesion_7520,lesion,21,26,12,16
lesion_7521,lesion,-1,1,8,11
lesion_7522,lesion,-1,3,8,13
lesion_7523,lesion,-1,3,8,14
lesion_7524,lesion,-1,2,8,13
lesion_7525,lesion,6,8,13,16
lesion_7525,lesion,8,12,14,16
lesion_7525,lesion,13,16,16,18
lesion_7526,lesion,5,12,12,17
lesion_7526,lesion,12,17,15,20
lesion_7527,lesion,4,13,11,18
lesion_7527,lesion,12,18,15,21
lesion_7528,lesion,4,19,11,21
lesion_7529,lesion,4,20,10,21
lesion_7529,lesion,20,22,17,19
lesion_7529,lesion,8,15,21,24
lesion_7530,lesion,5,23,10,24
lesion_7531,lesion,4,23,9,25
lesion_7532,lesion,4,24,8,26
lesion_7533,lesion,4,23,8,26
lesion_7534,lesion,28,30,6,10
lesion_7534,lesion,4,23,9,25
lesion_7535,lesion,28,30,6,11
lesion_7535,lesion,5,23,9,26
lesion_7536,lesion,27,30,6,12
lesion_7536,lesion,9,23,9,25
lesion_7537,lesion,27,30,6,12
lesion_7537,lesion,7,23,8,22
lesion_7537,lesion,27,30,13,17
lesion_7538,lesion,27,30,6,13
lesion_7538,lesion,7,20,8,21
lesion_7538,lesion,27,30,13,18
lesion_7538,lesion,18,22,14,17
lesion_7539,lesion,26,30,6,18
lesion_7539,lesion,7,19,7,21
lesion_7540,lesion,25,30,6,17
lesion_7540,lesion,7,19,7,21
lesion_7541,lesion,25,30,7,16
lesion_7541,lesion,8,18,8,21
lesion_7542,lesion,25,30,12,16
lesion_7542,lesion,9,14,13,19
lesion_7542,lesion,15,17,18,20
lesion_7543,lesion,9,13,15,19
lesion_7544,lesion,9,12,16,18
lesion_7545,lesion,11,16,11,15
lesion_7545,lesion,20,22,11,13
lesion_7545,lesion,13,15,16,18
lesion_7546,lesion,17,23,9,14
lesion_7546,lesion,11,16,10,15
lesion_7546,lesion,12,16,15,19
lesion_7547,lesion,16,23,8,14
lesion_7547,lesion,10,17,9,19
lesion_7548,lesion,9,23,8,19
lesion_7549,lesion,6,22,8,19
lesion_7550,lesion,28,30,5,8
lesion_7550,lesion,5,24,7,20
lesion_7550,lesion,26,30,9,12
lesion_7551,lesion,26,30,5,13
lesion_7551,lesion,5,25,7,20
lesion_7551,lesion,27,30,13,16
lesion_7552,lesion,23,30,5,18
lesion_7552,lesion,6,25,6,20
lesion_7552,lesion,21,24,16,18
lesion_7553,lesion,5,30,5,19
lesion_7554,lesion,5,30,4,19
lesion_7555,lesion,4,30,4,19
lesion_7556,lesion,4,30,5,20
lesion_7557,lesion,4,30,5,19
lesion_7557,lesion,18,20,6,8
lesion_7558,lesion,4,30,5,18
lesion_7559,lesion,4,21,5,18
lesion_7559,lesion,21,30,7,17
lesion_7560,lesion,4,11,5,8
lesion_7560,lesion,22,30,7,17
lesion_7560,lesion,10,21,8,18
lesion_7561,lesion,23,30,8,16
lesion_7561,lesion,11,20,9,17
lesion_7562,lesion,13,19,9,13
lesion_7562,lesion,24,30,9,16
lesion_7563,lesion,27,30,10,16
lesion_7564,lesion,3,8,12,16
lesion_7564,lesion,12,14,12,14
lesion_7564,lesion,5,7,17,19
lesion_7565,lesion,9,15,10,15
lesion_7565,lesion,3,8,11,16
lesion_7565,lesion,4,8,16,20
lesion_7566,lesion,8,15,9,15
lesion_7566,lesion,2,9,10,20
lesion_7567,lesion,1,15,9,20
lesion_7568,lesion,-1,14,9,20
lesion_7569,lesion,20,22,6,9
lesion_7569,lesion,-1,16,8,21
lesion_7569,lesion,18,22,10,13
lesion_7569,lesion,21,23,14,16
lesion_7570,lesion,18,24,6,17
lesion_7570,lesion,-1,17,8,21
lesion_7571,lesion,15,24,6,19
lesion_7571,lesion,-1,17,7,21
lesion_7571,lesion,13,16,17,19
lesion_7572,lesion,-1,24,6,20
lesion_7573,lesion,-1,24,5,20
lesion_7574,lesion,-1,24,5,20
lesion_7575,lesion,-1,26,6,21
lesion_7576,lesion,-1,30,6,20
lesion_7576,lesion,10,12,7,9
lesion_7577,lesion,-1,30,6,21
lesion_7578,lesion,-1,13,6,19
lesion_7578,lesion,13,30,8,21
lesion_7579,lesion,-1,3,7,9
lesion_7579,lesion,14,30,8,20
lesion_7579,lesion,2,13,9,19
lesion_7580,lesion,15,30,9,19
lesion_7580,lesion,3,12,10,18
lesion_7581,lesion,16,30,9,21
lesion_7581,lesion,5,11,10,14
lesion_7582,lesion,19,30,9,21
lesion_7583,lesion,21,30,10,21
lesion_7584,lesion,25,30,10,20
lesion_7584,lesion,21,25,13,16
lesion_7585,lesion,26,30,11,19
lesion_7585,lesion,21,25,12,16
lesion_7586,lesion,22,25,13,15
lesion_7586,lesion,26,30,13,18
lesion_7587,lesion,26,30,13,18
lesion_7588,lesion,26,30,14,18
lesion_7589,lesion,27,30,14,17
lesion_7590,lesion,-1,2,12,18
lesion_7591,lesion,-1,3,8,19
lesion_7592,lesion,-1,4,8,19
lesion_7593,lesion,-1,6,8,18
lesion_7594,lesion,-1,6,8,17
lesion_7595,lesion,-1,5,8,16
lesion_7596,lesion,-1,3,9,15
lesion_7597,lesion,-1,1,10,15
lesion_7597,lesion,9,11,14,17
lesion_7597,lesion,11,15,15,17
lesion_7597,lesion,16,19,17,19
lesion_7598,lesion,-1,2,10,15
lesion_7598,lesion,8,15,13,18
lesion_7598,lesion,15,20,16,21
lesion_7599,lesion,-1,2,10,15
lesion_7599,lesion,7,16,12,19
lesion_7599,lesion,15,21,16,22
lesion_7600,lesion,-1,1,11,15
lesion_7600,lesion,7,22,12,22
lesion_7601,lesion,7,23,11,22
lesion_7601,lesion,23,25,18,20
lesion_7601,lesion,11,18,22,25
lesion_7602,lesion,8,26,11,25
lesion_7603,lesion,7,26,10,26
lesion_7604,lesion,7,27,9,27
lesion_7605,lesion,7,26,9,27
lesion_7606,lesion,7,26,10,26
lesion_7607,lesion,8,26,10,27
lesion_7608,lesion,12,26,10,26
lesion_7609,lesion,10,26,9,23
lesion_7610,lesion,10,23,9,22
lesion_7610,lesion,21,25,15,18
lesion_7611,lesion,10,22,8,22
lesion_7612,lesion,10,22,8,22
lesion_7612,lesion,28,30,14,17
lesion_7613,lesion,11,21,9,22
lesion_7613,lesion,28,30,14,17
lesion_7614,lesion,12,17,14,20
lesion_7614,lesion,28,30,14,17
lesion_7614,lesion,18,20,19,21
lesion_7615,lesion,12,16,16,20
lesion_7616,lesion,12,15,17,19
lesion_7617,lesion,-1,1,11,14
lesion_7618,lesion,-1,2,4,10
lesion_7618,lesion,-1,1,10,14
lesion_7619,lesion,-1,3,4,14
lesion_7620,lesion,-1,5,4,14
lesion_7621,lesion,-1,5,5,13
lesion_7622,lesion,-1,4,4,10
lesion_7623,lesion,8,10,10,13
lesion_7623,lesion,10,14,11,13
lesion_7623,lesion,15,18,13,15
lesion_7624,lesion,-1,1,8,11
lesion_7624,lesion,7,14,9,14
lesion_7624,lesion,14,19,12,17
lesion_7625,lesion,-1,1,8,11
lesion_7625,lesion,6,15,8,15
lesion_7625,lesion,14,20,12,18
lesion_7626,lesion,6,21,8,18
lesion_7627,lesion,6,22,7,18
lesion_7627,lesion,22,24,14,16
lesion_7627,lesion,10,17,18,21
lesion_7628,lesion,7,25,7,21
lesion_7629,lesion,6,25,6,22
lesion_7630,lesion,6,26,5,23
lesion_7631,lesion,6,25,5,23
lesion_7632,lesion,6,25,6,22
lesion_7633,lesion,7,25,6,23
lesion_7634,lesion,11,25,6,22
lesion_7635,lesion,9,25,5,19
lesion_7636,lesion,9,22,5,18
lesion_7636,lesion,20,24,11,14
lesion_7637,lesion,9,21,4,18
lesion_7637,lesion,28,30,11,13
lesion_7638,lesion,9,21,4,18
lesion_7638,lesion,27,30,10,13
lesion_7639,lesion,10,20,5,18
lesion_7639,lesion,27,30,9,13
lesion_7640,lesion,27,30,9,13
lesion_7640,lesion,11,16,10,16
lesion_7640,lesion,17,19,15,17
lesion_7641,lesion,11,15,12,16
lesion_7642,lesion,11,14,13,15
lesion_7643,lesion,-1,1,11,14
lesion_7644,lesion,-1,3,11,16
lesion_7645,lesion,-1,3,11,17
lesion_7646,lesion,-1,2,11,16
lesion_7647,lesion,6,8,16,19
lesion_7647,lesion,8,12,17,19
lesion_7647,lesion,13,16,19,21
lesion_7648,lesion,5,12,15,20
lesion_7648,lesion,12,17,18,23
lesion_7649,lesion,4,13,14,21
lesion_7649,lesion,12,18,18,24
lesion_7650,lesion,4,19,14,24
lesion_7651,lesion,4,20,13,24
lesion_7651,lesion,20,22,20,22
lesion_7651,lesion,8,15,24,27
lesion_7652,lesion,5,23,13,27
lesion_7653,lesion,4,23,12,28
lesion_7654,lesion,4,24,11,29
lesion_7655,lesion,4,23,11,29
lesion_7656,lesion,28,30,9,13
lesion_7656,lesion,4,23,12,28
lesion_7657,lesion,28,30,9,14
lesion_7657,lesion,5,23,12,29
lesion_7658,lesion,27,30,9,15
lesion_7658,lesion,9,23,12,28
lesion_7659,lesion,27,30,9,15
lesion_7659,lesion,7,23,11,25
lesion_7659,lesion,27,30,16,20
lesion_7660,lesion,27,30,9,16
lesion_7660,lesion,7,20,11,24
lesion_7660,lesion,27,30,16,21
lesion_7660,lesion,18,22,17,20
lesion_7661,lesion,26,30,9,21
lesion_7661,lesion,7,19,10,24
lesion_7662,lesion,25,30,9,20
lesion_7662,lesion,7,19,10,24
lesion_7663,lesion,25,30,10,19
lesion_7663,lesion,8,18,11,24
lesion_7664,lesion,25,30,15,19
lesion_7664,lesion,9,14,16,22
lesion_7664,lesion,15,17,21,23
lesion_7665,lesion,9,13,18,22
lesion_7666,lesion,9,12,19,21
lesion_7667,lesion,-1,2,4,7
lesion_7668,lesion,5,7,6,9
lesion_7668,lesion,7,11,7,9
lesion_7668,lesion,12,15,9,11
lesion_7669,lesion,4,11,5,10
lesion_7669,lesion,11,16,8,13
lesion_7670,lesion,3,12,4,11
lesion_7670,lesion,11,17,8,14
lesion_7671,lesion,3,18,4,14
lesion_7672,lesion,3,19,3,14
lesion_7672,lesion,19,21,10,12
lesion_7672,lesion,7,14,14,17
lesion_7673,lesion,4,22,3,17
lesion_7674,lesion,3,22,2,18
lesion_7675,lesion,3,23,1,19
lesion_7676,lesion,28,30,-1,4
lesion_7676,lesion,3,22,1,19
lesion_7677,lesion,27,30,-1,5
lesion_7677,lesion,3,22,2,18
lesion_7678,lesion,27,30,-1,6
lesion_7678,lesion,4,22,2,19
lesion_7679,lesion,26,30,-1,7
lesion_7679,lesion,8,22,2,18
lesion_7680,lesion,26,30,-1,10
lesion_7680,lesion,6,22,1,15
lesion_7681,lesion,26,30,-1,11
lesion_7681,lesion,6,19,1,14
lesion_7681,lesion,17,21,7,10
lesion_7682,lesion,25,30,-1,11
lesion_7682,lesion,6,18,0,14
lesion_7683,lesion,24,30,-1,11
lesion_7683,lesion,6,18,0,14
lesion_7684,lesion,24,30,-1,11
lesion_7684,lesion,7,17,1,14
lesion_7685,lesion,24,30,0,9
lesion_7685,lesion,8,13,6,12
lesion_7685,lesion,14,16,11,13
lesion_7686,lesion,28,30,0,5
lesion_7686,lesion,8,12,8,12
lesion_7687,lesion,8,11,9,11
lesion_7688,lesion,4,6,13,16
lesion_7688,lesion,6,10,14,16
lesion_7688,lesion,11,14,16,18
lesion_7689,lesion,3,10,12,17
lesion_7689,lesion,10,15,15,20
lesion_7690,lesion,2,11,11,18
lesion_7690,lesion,10,16,15,21
lesion_7691,lesion,2,17,11,21
lesion_7692,lesion,2,18,10,21
lesion_7692,lesion,18,20,17,19
lesion_7692,lesion,6,13,21,24
lesion_7693,lesion,3,21,10,24
lesion_7694,lesion,2,21,9,25
lesion_7695,lesion,2,22,8,26
lesion_7695,lesion,28,30,8,11
lesion_7696,lesion,27,30,6,12
lesion_7696,lesion,2,21,8,26
lesion_7697,lesion,26,30,5,13
lesion_7697,lesion,2,21,9,25
lesion_7698,lesion,26,30,5,14
lesion_7698,lesion,3,21,9,26
lesion_7699,lesion,25,30,5,16
lesion_7699,lesion,7,21,9,25
lesion_7700,lesion,25,30,6,17
lesion_7700,lesion,5,21,8,22
lesion_7701,lesion,25,30,6,18
lesion_7701,lesion,5,18,8,21
lesion_7701,lesion,16,20,14,17
lesion_7702,lesion,24,30,6,18
lesion_7702,lesion,5,17,7,21
lesion_7703,lesion,23,30,6,18
lesion_7703,lesion,5,17,7,21
lesion_7704,lesion,23,30,6,18
lesion_7704,lesion,6,16,8,21
lesion_7705,lesion,23,30,6,18
lesion_7705,lesion,7,12,13,19
lesion_7705,lesion,13,15,18,20
lesion_7706,lesion,27,30,6,13
lesion_7706,lesion,28,30,13,15
